edge_id,source_node_id,target_node_id,length,car,car_reverse,bike,bike_reverse,foot
5096,11,162,29,2,1,5,1,1
5097,11,163,98,6,6,2,4,1
5098,11,164,62,1,6,1,6,5
5099,11,165,72,6,3,6,6,4
5100,11,166,100,5,6,4,2,2
5101,11,167,76,1,3,4,4,1
5102,11,168,71,3,2,1,3,3
5103,11,169,83,6,6,2,2,4
5104,11,170,52,4,4,3,1,6
5105,11,171,36,4,3,3,5,5
5106,11,172,27,5,3,3,1,6
5107,11,173,55,5,6,5,3,1
5108,11,174,27,2,4,1,4,6
5109,11,175,86,3,1,4,5,5
5110,11,176,41,5,2,3,4,5
5111,11,177,73,1,2,6,1,4
5112,11,178,90,1,6,5,5,6
5113,11,179,17,4,6,5,2,5
5114,11,180,21,3,6,1,1,4
5115,11,181,25,5,1,1,1,6
5116,11,182,36,2,2,2,5,6
5117,11,183,9,4,1,6,6,2
5118,11,184,76,1,5,5,5,2
5119,11,185,54,6,4,5,1,6
5120,11,186,74,1,4,1,5,3
5121,11,187,76,4,2,6,5,3
5122,11,188,18,4,4,4,1,6
5123,11,189,1,4,5,5,3,4
5124,11,190,61,6,2,6,5,1
5125,11,191,82,2,2,2,6,2
5126,11,192,95,5,2,1,1,2
5127,11,193,99,6,5,1,4,5
5128,11,194,84,1,4,1,1,3
5129,11,195,7,5,5,3,3,6
5130,11,196,57,1,4,4,5,4
5131,11,197,44,3,5,5,5,3
5132,11,198,14,4,4,4,1,3
5133,11,199,95,2,1,1,4,4
5134,11,200,43,5,1,3,2,2
5135,11,201,8,5,4,5,4,6
5136,11,202,1,3,3,5,3,1
5137,11,203,94,1,6,3,5,2
5138,11,204,62,3,1,2,1,6
5139,11,205,44,1,4,6,1,1
5140,11,206,16,3,2,1,1,6
5141,11,207,96,1,4,3,5,3
5142,11,208,32,5,1,6,2,1
5143,11,209,87,1,6,6,3,5
5144,11,210,2,2,5,4,2,3
5145,11,211,64,5,4,2,1,4
5146,11,212,54,3,3,6,2,3
5147,11,213,99,6,5,4,4,6
5148,11,214,4,5,4,3,1,3
5149,11,215,53,1,1,1,2,2
5150,11,216,85,3,3,5,3,6
5151,11,217,22,1,3,4,6,6
5152,11,218,45,4,1,6,5,4
5153,11,219,21,1,3,6,1,6
5154,11,220,88,1,2,6,3,4
5155,11,221,19,4,5,3,5,5
5156,11,222,14,1,6,5,2,3
5157,11,223,90,5,6,5,4,1
5158,11,224,89,5,3,6,6,3
5159,11,225,75,5,1,3,3,4
5160,11,226,21,3,1,3,5,1
5161,11,227,23,3,6,4,2,3
5162,11,228,80,2,1,3,6,1
5163,11,229,17,3,6,3,5,6
5164,11,230,42,2,2,5,6,5
5165,11,231,41,3,4,4,3,2
5166,11,232,22,5,1,1,5,6
5167,11,233,2,4,1,3,2,4
5168,11,234,50,3,5,1,5,3
5169,11,235,47,4,1,5,6,4
5170,11,236,50,3,4,3,4,6
5171,11,237,42,5,2,2,1,3
5172,11,238,75,5,1,6,2,6
5173,11,239,51,6,2,6,2,5
5174,11,240,73,2,5,5,3,6
5175,11,241,65,1,1,2,1,2
5176,11,242,99,4,1,6,4,5
5177,11,243,82,5,4,4,3,2
5178,11,244,99,2,1,3,4,5
5179,11,245,12,5,2,5,2,4
5180,11,246,31,3,3,1,4,4
5181,11,247,16,5,5,2,1,6
5182,11,248,95,6,3,6,5,4
5183,11,249,2,5,5,6,6,2
5184,11,250,49,5,4,5,6,2
5185,11,251,98,4,2,1,6,5
5186,11,252,34,2,6,5,6,2
5187,11,253,9,1,1,2,6,5
5188,11,254,65,5,3,5,5,5
5189,11,255,25,5,4,2,5,5
5190,11,256,66,4,3,5,2,4
5191,11,257,19,3,4,1,2,4
5192,11,258,39,5,2,3,1,4
5193,11,259,80,1,3,3,2,4
5194,11,260,12,6,2,5,5,4
5195,11,261,20,1,6,1,5,4
5196,11,262,75,4,4,1,2,4
5197,11,263,74,3,6,1,2,2
5198,11,264,100,2,3,3,2,2
5199,11,265,20,1,2,4,3,3
5200,11,266,20,4,3,3,6,6
5201,11,267,50,3,5,2,2,2
5202,11,268,28,4,5,4,3,1
5203,11,269,60,4,3,1,2,4
5204,11,270,40,5,3,4,4,6
5205,11,271,5,4,3,2,3,3
5206,11,272,84,3,3,5,2,2
5207,11,273,13,3,6,4,2,3
5208,11,274,87,3,5,6,6,1
5209,11,275,53,3,6,1,5,6
5210,11,276,85,3,4,2,5,2
5211,11,277,75,3,5,6,4,6
5212,11,278,25,1,4,1,6,3
5213,11,279,22,4,2,1,4,6
5214,11,280,18,4,5,5,4,5
5215,11,281,12,1,3,6,3,3
5216,11,282,18,3,3,6,6,4
5217,11,283,53,3,6,4,1,6
5218,11,284,3,6,5,6,3,1
5219,11,285,73,4,1,3,3,6
5220,11,286,25,2,3,5,3,5
5221,11,287,93,3,3,1,1,3
5222,11,288,51,4,4,3,2,5
5223,11,289,84,3,5,4,1,6
5224,11,290,63,2,2,5,4,2
5225,11,291,5,2,6,2,5,2
5226,11,292,48,3,6,3,4,5
5227,11,293,36,6,3,2,5,6
5228,11,294,1,1,4,3,2,2
5229,11,295,89,1,6,5,1,1
5230,11,296,62,6,5,5,3,5
5231,11,297,9,5,2,1,3,4
5232,11,298,50,2,6,2,1,2
5233,11,299,18,6,4,2,1,1
5234,11,300,22,6,3,1,3,1
5235,11,301,41,5,2,6,3,3
5236,11,302,93,6,6,5,4,3
5237,11,303,11,5,4,4,4,1
5238,11,304,75,6,4,3,2,4
5239,11,305,50,1,5,5,1,3
5240,11,306,12,5,1,2,6,3
5241,11,307,20,4,2,3,6,1
5242,11,308,42,6,5,6,3,3
5243,11,309,4,3,1,1,4,4
5244,11,310,26,2,3,4,4,3
5245,11,311,79,5,5,4,2,5
5246,11,312,24,5,1,3,3,1
5247,11,313,58,4,1,5,3,2
5248,11,314,59,4,2,4,5,3
5249,11,315,43,1,4,6,2,5
5250,11,316,78,5,5,3,1,6
5251,11,317,2,6,3,1,1,2
5252,11,318,18,3,6,2,3,2
5253,11,319,27,5,6,4,5,6
5254,11,320,30,1,6,2,6,3
5255,11,321,17,3,6,2,5,4
5256,11,322,47,2,2,1,2,1
5257,11,323,59,4,2,4,6,1
5258,11,324,7,6,5,5,5,6
5259,11,325,94,1,4,5,3,3
5260,11,326,9,4,2,3,5,6
5261,11,327,21,3,6,6,1,6
5262,11,328,80,3,5,2,5,6
5263,11,329,76,6,6,1,1,1
5264,11,330,83,1,3,4,5,4
5265,11,331,42,3,6,6,4,4
5266,11,332,14,5,4,4,2,4
5267,11,333,22,4,1,1,4,1
5268,11,334,25,2,5,2,3,2
5269,11,335,80,2,4,5,5,4
5270,11,336,61,5,5,6,3,3
5271,11,337,3,1,6,3,5,5
5272,11,338,65,5,6,3,4,4
5273,11,339,41,1,5,1,3,6
5274,11,340,43,1,6,4,4,4
5275,11,341,88,6,6,5,3,6
5276,11,342,15,5,6,4,4,3
5277,11,343,10,5,4,4,1,6
5278,11,344,28,5,1,1,4,1
5279,11,345,98,3,2,2,2,2
5280,11,346,9,5,2,3,6,3
5281,11,347,21,5,3,5,1,4
5282,11,348,80,2,5,4,3,6
5283,11,349,61,1,1,4,5,5
5284,11,350,79,1,4,5,1,5
5285,11,351,93,4,1,5,6,1
5286,11,352,63,1,3,5,3,2
5287,11,353,78,4,1,5,6,3
5288,11,354,77,4,2,2,3,4
5289,11,355,27,4,2,6,6,2
5290,11,356,15,4,4,6,3,4
5291,11,357,51,6,4,6,3,5
5292,11,358,69,1,1,2,1,6
5293,11,359,6,3,3,3,2,6
5294,11,360,71,6,5,1,6,4
5295,11,361,54,4,4,2,6,4
5296,11,362,27,2,6,1,1,4
5297,11,363,43,3,1,6,4,4
5298,11,364,19,5,3,4,6,5
5299,11,365,48,2,3,1,6,4
5300,11,366,59,4,3,3,4,6
5301,11,367,34,3,3,6,4,3
5302,11,368,83,3,4,4,5,4
5303,11,369,65,1,2,3,1,1
5304,11,370,10,5,5,4,5,2
5305,11,371,50,1,5,6,3,1
5306,11,372,93,2,5,3,5,5
5307,11,373,31,5,4,4,2,1
5308,11,374,88,6,4,3,6,1
5309,11,375,1,2,4,2,3,5
5310,11,376,31,6,4,5,4,5
5311,11,377,45,4,5,5,3,1
5312,11,378,75,6,4,4,1,5
5313,11,379,24,4,2,5,2,1
5314,11,380,55,3,3,6,6,4
5315,11,381,98,1,2,4,5,2
5316,11,382,99,3,1,5,5,3
5317,11,383,10,6,6,5,2,4
5318,11,384,98,1,6,3,6,6
5319,11,385,9,3,6,1,6,6
5320,11,386,48,6,6,1,2,3
5321,11,387,30,2,6,6,2,6
5322,11,388,12,1,1,6,6,1
5323,11,389,78,6,2,4,2,5
5324,11,390,65,6,6,2,2,6
5325,11,391,70,3,2,5,3,5
5326,11,392,73,3,2,5,6,4
5327,11,393,58,6,1,4,5,1
5328,11,394,34,6,4,3,4,6
5329,11,395,46,6,5,1,2,4
5330,11,396,96,4,4,4,6,1
5331,11,397,54,5,4,5,4,6
5332,11,398,70,1,2,1,2,5
5333,11,399,9,2,2,2,6,2
5334,11,400,67,6,5,4,3,6
5335,11,401,9,6,2,2,2,5
5336,11,402,54,3,3,2,1,1
5337,11,403,7,4,4,3,1,1
5338,11,404,5,6,3,6,4,1
5339,11,405,66,2,4,5,6,5
5340,11,406,69,6,6,1,4,5
5341,11,407,30,5,1,5,4,2
5342,11,408,53,1,3,6,2,2
5343,11,409,41,4,6,6,2,3
5344,11,410,7,3,3,3,6,2
5345,11,411,3,4,3,1,5,1
5346,11,412,89,3,5,6,1,3
5347,11,413,61,5,6,2,6,4
5348,11,414,73,2,6,4,6,3
5349,11,415,87,5,3,6,6,2
5350,11,416,21,5,1,2,4,1
5351,11,417,69,3,4,6,1,6
5352,11,418,69,5,1,3,1,4
5353,11,419,49,6,4,2,3,2
5354,11,420,3,1,5,3,3,2
5355,11,421,85,5,1,5,6,5
5356,11,422,35,5,6,6,6,4
5357,11,423,62,1,5,1,4,4
5358,11,424,9,4,6,5,4,1
5359,11,425,21,1,2,2,1,3
5360,11,426,98,5,5,2,5,2
5361,11,427,63,5,3,3,4,2
5362,11,428,61,2,6,1,2,5
5363,11,429,100,1,5,5,2,4
5364,11,430,43,1,5,4,5,5
5365,11,431,15,6,5,4,4,4
5366,11,432,13,5,5,4,5,2
5367,11,433,57,4,1,5,2,2
5368,11,434,60,4,5,1,6,5
5369,11,435,78,6,3,1,2,3
5370,11,436,19,5,4,3,1,6
5371,11,437,13,5,4,2,6,2
5372,11,438,54,6,1,1,1,1
5373,11,439,23,2,4,6,2,1
5374,11,440,65,4,2,6,4,6
5375,11,441,92,4,2,5,1,1
5376,11,442,67,4,3,4,3,2
5377,11,443,42,4,6,2,2,3
5378,11,444,97,5,3,1,4,3
5379,11,445,51,6,1,1,1,3
5380,11,446,34,4,2,4,3,5
5381,11,447,97,5,4,5,2,4
5382,11,448,28,3,6,4,6,1
5383,11,449,44,2,2,2,4,2
5384,11,450,25,1,5,6,4,5
5385,11,451,12,5,3,3,5,1
5386,11,452,72,2,6,5,4,1
5387,11,453,80,3,1,5,2,2
5388,11,454,52,3,6,5,3,5
5389,11,455,8,3,1,1,1,4
5390,11,456,59,3,1,1,4,2
5391,11,457,15,4,4,4,6,5
5392,11,458,4,5,2,2,3,6
5393,11,459,77,2,4,2,4,6
5394,11,460,56,4,1,1,4,2
5395,11,461,68,4,1,2,1,6
5396,11,462,8,6,1,1,5,5
5397,11,463,95,1,6,2,6,4
5398,11,464,13,1,1,1,1,4
5399,11,465,2,1,4,6,1,5
5400,11,466,40,1,1,2,6,1
5401,11,467,76,5,3,2,3,1
5402,11,468,48,1,6,4,1,3
5403,11,469,1,2,4,1,1,5
5404,11,470,92,6,6,3,1,1
5405,11,471,48,5,5,3,6,4
5406,11,472,51,2,5,4,3,6
5407,11,473,99,6,4,5,1,2
5408,11,474,13,1,2,3,2,2
5409,11,475,11,5,1,5,5,2
5410,11,476,49,1,5,2,1,3
5411,11,477,100,3,6,2,5,4
5412,11,478,67,6,5,3,2,5
5413,11,479,81,2,6,6,6,2
5414,11,480,8,1,2,1,6,3
5415,11,481,70,1,2,1,3,3
5416,11,482,44,5,2,1,5,6
5417,11,483,60,2,4,1,4,3
5418,11,484,25,6,6,4,5,4
5419,11,485,79,2,6,4,2,5
5420,11,486,1,1,4,6,3,6
5421,11,487,10,4,3,5,3,1
5422,11,488,81,3,5,2,5,6
5423,11,489,50,1,3,6,6,4
5424,11,490,78,2,6,5,4,3
5425,11,491,33,3,3,4,2,2
5426,11,492,8,2,3,2,1,3
5427,11,493,15,3,1,4,1,2
5428,11,494,29,6,3,4,4,2
5429,11,495,81,5,5,2,2,1
5430,11,496,14,3,6,4,4,2
5431,11,497,29,4,4,2,6,4
5432,11,498,63,3,6,2,6,5
5433,11,499,6,2,5,3,4,4
5434,11,500,30,2,2,3,3,5
5435,12,13,3,2,6,5,5,2
5436,12,14,76,1,4,3,3,2
5437,12,15,60,5,6,6,5,2
5438,12,16,41,5,2,5,4,2
5439,12,17,1,5,5,6,2,3
5440,12,18,23,1,1,6,5,1
5441,12,19,7,3,5,3,6,6
5442,12,20,10,5,1,6,3,5
5443,12,21,93,4,2,5,4,5
5444,12,22,78,5,5,2,6,1
5445,12,23,11,2,4,2,5,2
5446,12,24,37,3,2,5,3,3
5447,12,25,8,5,6,1,4,2
5448,12,26,3,5,3,3,3,5
5449,12,27,58,4,6,1,4,1
5450,12,28,22,4,2,3,3,4
5451,12,29,36,4,2,4,3,4
5452,12,30,15,6,3,5,5,4
5453,12,31,39,1,6,4,6,4
5454,12,32,18,3,4,6,6,1
5455,12,33,15,5,3,5,1,4
5456,12,34,23,6,2,6,4,4
5457,12,35,54,5,2,4,6,4
5458,12,36,59,4,1,2,6,5
5459,12,37,14,6,4,1,4,3
5460,12,38,70,6,4,1,5,4
5461,12,39,29,6,2,2,6,1
5462,12,40,15,2,3,2,6,6
5463,12,41,9,2,6,5,6,2
5464,12,42,71,6,6,1,2,5
5465,12,43,98,6,3,4,3,4
5466,12,44,47,1,4,2,2,5
5467,12,45,86,4,2,4,2,5
5468,12,46,90,4,3,1,2,2
5469,12,47,34,4,2,4,3,6
5470,12,48,97,2,5,6,2,6
5471,12,49,38,2,4,3,4,6
5472,12,50,60,5,3,4,1,4
5473,12,51,32,6,2,3,6,6
5474,12,52,93,4,3,2,3,3
5475,12,53,68,4,6,4,3,3
5476,12,54,3,1,2,4,6,5
5477,12,55,99,6,6,2,4,5
5478,12,56,85,2,2,4,3,1
5479,12,57,33,6,5,3,3,1
5480,12,58,37,6,6,3,1,6
5481,12,59,54,5,5,6,2,4
5482,12,60,93,1,4,5,1,2
5483,12,61,83,1,5,6,5,4
5484,12,62,84,4,2,4,2,6
5485,12,63,3,1,4,3,2,3
5486,12,64,93,5,6,3,4,2
5487,12,65,12,1,2,4,5,3
5488,12,66,25,4,6,4,1,1
5489,12,67,96,3,6,1,2,6
5490,12,68,24,2,5,1,3,3
5491,12,69,86,2,4,5,6,5
5492,12,70,52,3,1,6,1,4
5493,12,71,8,5,4,2,2,5
5494,12,72,75,3,4,2,1,4
5495,12,73,42,4,6,6,4,3
5496,12,74,32,4,4,1,5,4
5497,12,75,78,2,5,1,6,1
5498,12,76,39,5,5,4,2,3
5499,12,77,86,4,4,3,2,3
5500,12,78,35,5,5,2,6,2
5501,12,79,81,5,1,1,4,1
5502,12,80,66,2,5,2,4,4
5503,12,81,38,5,6,4,3,4
5504,12,82,75,4,5,3,6,5
5505,12,83,16,1,4,2,6,1
5506,12,84,34,1,5,1,4,1
5507,12,85,28,3,4,4,1,3
5508,12,86,63,4,5,6,6,5
5509,12,87,99,4,6,6,6,6
5510,12,88,17,5,3,5,3,3
5511,12,89,27,4,3,2,6,6
5512,12,90,97,5,3,4,6,5
5513,12,91,66,1,3,5,5,1
5514,12,92,52,5,1,3,3,1
5515,12,93,69,3,5,1,1,5
5516,12,94,1,1,2,1,4,1
5517,12,95,55,5,1,1,6,2
5518,12,96,81,2,3,6,5,2
5519,12,97,53,3,3,1,3,3
5520,12,98,46,3,5,2,5,2
5521,12,99,67,1,2,3,4,6
5522,12,100,38,5,1,2,5,6
5523,12,101,98,1,6,4,1,1
5524,12,102,99,2,2,1,5,6
5525,12,103,15,2,5,3,2,6
5526,12,104,34,5,6,6,3,3
5527,12,105,11,4,5,6,2,1
5528,12,106,22,3,6,5,2,2
5529,12,107,27,5,2,2,1,4
5530,12,108,55,6,6,6,4,4
5531,12,109,93,1,6,5,6,4
5532,12,110,90,2,5,4,2,3
5533,12,111,56,3,2,3,2,2
5534,12,112,56,1,2,1,2,3
5535,12,113,100,4,3,5,5,6
5536,12,114,93,1,1,6,3,2
5537,12,115,58,1,1,6,3,3
5538,12,116,35,5,2,4,3,5
5539,12,117,7,2,4,1,1,6
5540,12,118,18,2,6,5,4,6
5541,12,119,40,6,4,6,2,6
5542,12,120,30,5,1,2,3,6
5543,12,121,80,5,6,3,5,3
5544,12,122,80,4,1,3,4,6
5545,12,123,18,2,1,4,6,4
5546,12,124,96,3,6,3,3,4
5547,12,125,13,2,3,4,3,5
5548,12,126,87,5,4,4,5,3
5549,12,127,61,4,1,5,4,3
5550,12,128,59,1,2,5,2,4
5551,12,129,13,5,6,1,5,4
5552,12,130,58,1,1,2,6,1
5553,12,131,53,3,1,4,3,4
5554,12,132,77,3,5,6,6,3
5555,12,133,66,2,2,2,1,6
5556,12,134,62,6,6,6,3,1
5557,12,135,90,5,6,5,1,5
5558,12,136,92,2,5,2,2,3
5559,12,137,52,3,5,5,4,5
5560,12,138,17,5,2,4,3,6
5561,12,139,46,6,2,2,4,3
5562,12,140,60,5,3,4,1,6
5563,12,141,7,6,6,4,4,5
5564,12,142,1,1,3,2,2,3
5565,12,143,33,2,2,1,4,5
5566,12,144,40,3,2,6,4,5
5567,12,145,4,4,4,4,5,5
5568,12,146,69,5,3,5,1,2
5569,12,147,29,5,1,5,6,4
5570,12,148,99,4,5,4,5,6
5571,12,149,84,1,2,2,1,4
5572,12,150,44,5,6,5,6,6
5573,12,151,7,2,2,1,1,1
5574,12,152,57,4,6,1,6,6
5575,12,153,13,4,4,2,4,4
5576,12,154,48,5,1,2,5,1
5577,12,155,66,5,3,3,4,2
5578,12,156,58,6,3,6,4,6
5579,12,157,93,6,6,4,2,2
5580,12,158,92,1,1,6,3,6
5581,12,159,23,1,1,3,1,6
5582,12,160,51,5,2,3,2,5
5583,12,161,91,3,1,4,5,6
5584,12,162,84,1,3,1,6,1
5585,12,163,35,5,5,1,2,5
5586,12,164,98,5,1,3,3,4
5587,12,165,41,1,1,5,1,6
5588,12,166,37,1,6,1,4,6
5589,12,167,19,5,5,1,4,5
5590,12,168,87,3,6,5,1,3
5591,12,169,53,2,4,3,2,2
5592,12,170,65,4,1,1,6,5
5593,12,171,8,2,3,4,3,3
5594,12,172,86,3,2,4,2,1
5595,12,173,23,5,3,5,1,1
5596,12,174,23,4,5,2,6,4
5597,12,175,43,2,5,2,4,4
5598,12,176,31,5,4,2,1,2
5599,12,177,72,2,6,5,3,4
5600,12,178,37,4,4,2,4,3
5601,12,179,46,2,2,3,3,2
5602,12,180,59,4,5,2,1,3
5603,12,181,81,3,6,4,5,3
5604,12,182,27,1,1,1,4,4
5605,12,183,85,2,4,2,5,6
5606,12,184,59,3,3,1,3,1
5607,12,185,58,3,5,5,5,3
5608,12,186,50,1,1,2,4,1
5609,12,187,78,1,6,5,2,2
5610,12,188,54,4,4,5,6,5
5611,12,189,96,1,6,2,5,3
5612,12,190,59,6,3,6,6,2
5613,12,191,81,6,1,2,1,4
5614,12,192,19,6,6,1,4,2
5615,12,193,91,3,6,4,4,6
5616,12,194,78,1,4,5,5,1
5617,12,195,53,2,3,4,6,2
5618,12,196,86,2,1,3,2,1
5619,12,197,48,5,6,5,3,2
5620,12,198,43,4,6,1,2,5
5621,12,199,86,3,6,1,3,5
5622,12,200,2,6,5,5,6,2
5623,12,201,12,3,2,4,2,3
5624,12,202,21,3,4,1,6,6
5625,12,203,77,4,3,6,2,4
5626,12,204,20,5,3,6,4,3
5627,12,205,40,4,2,1,1,4
5628,12,206,9,3,2,2,4,6
5629,12,207,96,5,4,6,5,4
5630,12,208,47,2,2,6,1,1
5631,12,209,57,1,1,4,6,2
5632,12,210,80,4,4,1,3,2
5633,12,211,68,5,4,6,5,3
5634,12,212,3,3,1,3,3,4
5635,12,213,98,2,6,3,6,2
5636,12,214,12,2,1,6,5,2
5637,12,215,47,4,4,5,5,5
5638,12,216,61,6,1,6,4,6
5639,12,217,89,2,4,2,2,3
5640,12,218,56,6,6,1,2,4
5641,12,219,58,2,1,4,1,2
5642,12,220,70,6,4,2,6,6
5643,12,221,72,5,3,4,4,2
5644,12,222,7,5,2,5,3,4
5645,12,223,11,5,6,2,4,3
5646,12,224,3,2,5,6,4,4
5647,12,225,98,1,4,1,4,1
5648,12,226,91,4,2,5,1,6
5649,12,227,38,3,2,1,2,3
5650,12,228,82,6,4,6,1,4
5651,12,229,92,2,4,1,4,6
5652,12,230,46,5,5,2,6,1
5653,12,231,44,6,6,5,4,6
5654,12,232,47,2,4,5,2,4
5655,12,233,39,4,3,4,4,6
5656,12,234,40,2,2,2,4,2
5657,12,235,76,6,5,1,5,5
5658,12,236,37,1,4,4,6,6
5659,12,237,73,1,6,5,4,5
5660,12,238,27,4,2,2,2,3
5661,12,239,100,4,3,6,3,6
5662,12,240,44,6,3,4,1,4
5663,12,241,49,6,1,4,4,2
5664,12,242,28,1,4,4,5,3
5665,12,243,64,5,3,1,3,2
5666,12,244,49,1,4,5,1,1
5667,12,245,30,3,1,1,6,3
5668,12,246,59,3,2,6,5,2
5669,12,247,19,3,3,1,4,4
5670,12,248,9,6,2,3,2,6
5671,12,249,92,6,1,5,5,2
5672,12,250,31,1,5,3,1,4
5673,12,251,15,1,1,1,5,2
5674,12,252,58,1,2,5,4,6
5675,12,253,30,4,5,5,5,1
5676,12,254,27,3,1,4,1,1
5677,12,255,21,4,4,1,6,4
5678,12,256,72,3,3,3,1,6
5679,12,257,56,1,6,6,1,3
5680,12,258,15,2,1,2,1,2
5681,12,259,35,3,2,6,4,3
5682,12,260,76,1,6,1,1,2
5683,12,261,20,5,3,1,1,6
5684,12,262,96,4,5,5,4,2
5685,12,263,42,5,4,4,4,5
5686,12,264,26,6,4,6,6,5
5687,12,265,93,5,2,3,4,4
5688,12,266,61,1,3,3,1,5
5689,12,267,65,1,1,2,5,6
5690,12,268,24,3,1,4,5,5
5691,12,269,2,1,4,1,5,4
5692,12,270,30,1,5,2,3,1
5693,12,271,90,1,5,5,4,2
5694,12,272,38,1,4,4,4,6
5695,12,273,79,1,5,5,6,5
5696,12,274,34,3,2,1,2,5
5697,12,275,57,5,3,2,1,6
5698,12,276,76,4,5,2,2,3
5699,12,277,51,5,5,1,3,3
5700,12,278,41,5,3,5,2,1
5701,12,279,15,2,4,1,5,1
5702,12,280,52,2,1,1,4,3
5703,12,281,98,3,4,2,5,6
5704,12,282,7,6,6,2,2,1
5705,12,283,88,1,1,1,5,2
5706,12,284,86,1,1,6,6,6
5707,12,285,38,3,5,6,6,5
5708,12,286,73,1,2,6,5,5
5709,12,287,56,5,2,1,5,4
5710,12,288,85,3,5,4,4,5
5711,12,289,3,4,2,4,6,4
5712,12,290,1,6,1,6,3,5
5713,12,291,38,2,2,6,2,2
5714,12,292,19,3,3,5,4,5
5715,12,293,55,6,5,2,5,6
5716,12,294,98,6,5,4,2,6
5717,12,295,97,4,5,2,5,3
5718,12,296,73,2,6,6,6,5
5719,12,297,58,2,1,4,6,6
5720,12,298,87,5,1,2,6,6
5721,12,299,26,6,1,3,3,6
5722,12,300,90,1,2,6,1,6
5723,12,301,77,3,1,1,3,4
5724,12,302,73,2,5,3,3,6
5725,12,303,41,1,5,4,2,6
5726,12,304,15,4,3,1,6,4
5727,12,305,1,1,5,6,5,4
5728,12,306,17,2,3,2,2,6
5729,12,307,46,1,1,5,5,5
5730,12,308,4,5,3,5,2,2
5731,12,309,10,6,6,2,6,2
5732,12,310,88,3,1,3,1,6
5733,12,311,73,2,2,2,3,1
5734,12,312,77,6,5,3,2,6
5735,12,313,5,3,5,6,3,1
5736,12,314,30,3,3,6,3,3
5737,12,315,84,6,4,4,1,3
5738,12,316,88,1,2,6,2,1
5739,12,317,8,2,6,4,6,4
5740,12,318,64,1,4,4,5,4
5741,12,319,49,1,4,5,2,2
5742,12,320,26,4,1,2,4,4
5743,12,321,51,1,1,1,6,2
5744,12,322,6,3,1,1,2,5
5745,12,323,87,4,3,3,2,4
5746,12,324,84,1,4,3,3,4
5747,12,325,69,2,6,2,6,1
5748,12,326,7,3,6,6,6,2
5749,12,327,1,6,1,6,6,3
5750,12,328,14,1,2,2,5,5
5751,12,329,19,2,4,4,1,4
5752,12,330,61,4,4,5,6,1
5753,12,331,58,1,4,5,6,1
5754,12,332,97,6,3,1,6,5
5755,12,333,7,6,4,1,5,5
5756,12,334,95,1,5,1,4,3
5757,12,335,73,4,4,2,5,1
5758,12,336,39,1,5,2,2,1
5759,12,337,88,3,3,4,6,6
5760,12,338,80,6,3,2,3,1
5761,12,339,26,5,4,1,5,1
5762,12,340,80,4,3,1,3,6
5763,12,341,33,4,3,4,6,3
5764,12,342,44,5,2,3,1,4
5765,12,343,55,4,1,1,3,3
5766,12,344,30,6,4,4,1,5
5767,12,345,71,6,3,6,1,1
5768,12,346,65,1,3,3,1,1
5769,12,347,88,6,5,1,6,6
5770,12,348,42,5,5,5,4,2
5771,12,349,31,5,2,2,2,5
5772,12,350,65,1,6,3,2,3
5773,12,351,15,1,4,1,6,6
5774,12,352,16,3,3,4,3,2
5775,12,353,99,1,2,4,3,5
5776,12,354,30,4,3,2,5,4
5777,12,355,38,6,2,1,4,3
5778,12,356,42,6,2,1,6,4
5779,12,357,29,6,3,5,5,6
5780,12,358,2,5,2,1,4,4
5781,12,359,36,3,2,1,1,3
5782,12,360,23,1,4,4,6,6
5783,12,361,83,2,1,5,1,5
5784,12,362,44,1,5,2,1,5
5785,12,363,85,6,5,3,1,3
5786,12,364,72,3,2,4,5,2
5787,12,365,28,6,1,2,6,2
5788,12,366,93,6,3,6,3,4
5789,12,367,7,5,3,4,4,6
5790,12,368,16,1,4,1,1,1
5791,12,369,97,4,5,1,3,1
5792,12,370,13,6,6,6,2,3
5793,12,371,90,3,2,6,1,1
5794,12,372,92,1,4,2,6,4
5795,12,373,73,5,2,5,1,3
5796,12,374,47,3,5,4,3,2
5797,12,375,83,5,3,6,5,6
5798,12,376,30,2,2,1,6,2
5799,12,377,24,2,3,2,2,1
5800,12,378,64,1,2,3,6,5
5801,12,379,92,1,5,2,6,1
5802,12,380,21,3,1,6,4,5
5803,12,381,31,3,4,4,1,4
5804,12,382,18,4,4,5,3,1
5805,12,383,58,1,5,4,6,5
5806,12,384,87,1,4,5,6,3
5807,12,385,38,4,6,5,1,2
5808,12,386,25,3,2,5,2,3
5809,12,387,45,3,4,3,6,5
5810,12,388,26,2,2,3,1,1
5811,12,389,67,3,1,1,2,6
5812,12,390,47,6,2,2,6,4
5813,12,391,99,6,2,5,2,4
5814,12,392,5,5,1,6,4,6
5815,12,393,35,4,4,1,6,5
5816,12,394,3,4,5,6,3,1
5817,12,395,27,4,2,2,6,6
5818,12,396,1,1,2,6,2,3
5819,12,397,19,1,4,1,5,1
5820,12,398,33,4,5,5,3,5
5821,12,399,62,6,1,3,1,2
5822,12,400,18,2,2,3,5,4
5823,12,401,61,2,2,1,6,5
5824,12,402,11,4,5,6,1,6
5825,12,403,95,3,2,3,5,5
5826,12,404,31,1,1,3,6,6
5827,12,405,100,3,6,1,5,1
5828,12,406,98,1,3,2,6,1
5829,12,407,44,1,2,1,2,3
